treatment,age,education,black,hispanic,married,nodegree,re74,re75,outcome
0,30.568523336616394,9,1,1,1,1,3087.4235930814866,3087.4235930814866,5741.464980351746
0,21.280590604673296,11,1,0,0,0,2431.4208953848843,2431.4208953848843,2411.0841631761136
0,21.97716088972085,14,1,0,0,1,1155.324211240009,1155.324211240009,4147.39926971155
0,22.61495536587325,4,1,0,1,1,1181.8531014812688,1181.8531014812688,5900.621546516666
0,11.780700877625566,11,0,1,0,1,13307.191880553703,13307.191880553703,4904.073558963078
0,24.328785093853625,13,1,0,1,0,1914.499109018981,1914.499109018981,5423.344527601956
0,21.93052595938976,6,1,0,0,0,790.4594487591058,790.4594487591058,-1000.234802843047
0,29.64058315262043,9,1,1,0,1,3835.3991101047145,3835.3991101047145,3098.7910287614945
0,25.730409368477346,10,1,0,0,1,4166.204349440546,4166.204349440546,1384.5470349472225
0,35.6910544276255,16,1,0,0,0,1432.141559883654,1432.141559883654,8625.994563074535
0,25.560707801668535,16,0,0,0,0,4638.994265766389,4638.994265766389,5756.108423110665
0,20.50235443023789,6,1,0,0,1,6119.057182670339,6119.057182670339,4628.147852965456
0,25.461577777326273,9,0,1,1,0,5309.9130506606525,5309.9130506606525,4237.625000101915
0,30.79333792701731,10,1,0,0,1,225.31283983863443,225.31283983863443,1699.480601910498
0,10.814340737687626,11,1,0,0,1,4715.720040573364,4715.720040573364,783.1152767057679
0,19.278011849459276,10,1,0,0,0,1538.5450138340768,1538.5450138340768,1512.1775923112755
0,19.446586112917185,7,1,0,0,0,338.4208906776432,338.4208906776432,2246.627029706119
0,28.287921623020004,7,1,0,1,1,6683.197445291214,6683.197445291214,9259.456687478487
0,29.2182923175356,5,1,0,0,1,2016.0563989459508,2016.0563989459508,3571.960485781835
0,25.809821822679158,3,1,0,0,1,6287.296404919629,6287.296404919629,3072.3342434945425
0,5.170895046976614,5,1,1,1,0,2738.374831911874,2738.374831911874,2528.207487413404
0,11.784654534465703,13,1,0,1,0,1180.8024052206101,1180.8024052206101,6410.170441958888
0,23.088545428343032,12,1,0,0,0,2587.9297420793046,2587.9297420793046,8085.913963277284
0,20.98824461313221,11,1,0,0,1,9509.304307589642,9509.304307589642,11148.667843495361
0,25.042963030688025,9,0,1,0,0,2919.778142790225,2919.778142790225,5641.4601304487505
0,21.244814700516198,9,1,0,0,0,5048.1511785768735,5048.1511785768735,5136.934535856674
0,37.2531397291923,9,1,0,0,1,6002.978918142849,6002.978918142849,381.73920510562493
0,6.648467321227827,5,1,0,0,1,1489.39706643442,1489.39706643442,5550.869459220003
0,27.421021052238515,11,1,0,0,1,510.9429226798463,510.9429226798463,4325.121808487019
0,31.62408324930778,12,1,0,0,1,11139.494827527667,11139.494827527667,12601.5221299708
0,30.612307666867196,6,1,0,0,1,6582.366518732087,6582.366518732087,6081.197473706766
0,31.298183904009477,6,1,0,0,1,2695.2847959018577,2695.2847959018577,2768.048422067968
0,32.44892726712747,11,1,1,0,1,8756.461899534941,8756.461899534941,13507.020897892853
0,20.16816090714221,11,1,0,0,1,2841.990099648036,2841.990099648036,2174.9152456428646
0,16.188129944184343,12,1,0,0,0,2919.179001760137,2919.179001760137,3937.014392502617
0,8.722546618442621,14,1,0,0,1,2976.1432494987316,2976.1432494987316,-875.7306534146965
0,22.099177330562437,6,1,0,0,0,5234.004424742662,5234.004424742662,2612.3890871504063
0,18.779735008361158,9,1,0,0,0,1125.4005172414031,1125.4005172414031,-1993.7302230520454
0,34.2928705092571,6,1,0,0,1,1114.5156622646298,1114.5156622646298,-366.5007467063888
0,22.69953511879092,7,1,0,0,1,99.30364940183567,99.30364940183567,2423.3603039319737
0,16.756754102179535,8,1,0,0,0,4963.966430996451,4963.966430996451,6851.413752981942
0,15.491716368311195,14,1,0,0,1,916.7244058288142,916.7244058288142,122.84157807261317
0,40.91056043027035,13,0,0,0,1,742.3987270339666,742.3987270339666,7800.777131174023
0,24.82330948006738,9,1,0,0,1,1934.9229877356115,1934.9229877356115,3360.388865466407
0,18.74796429380845,3,1,0,0,1,5860.108141216299,5860.108141216299,-2192.8365527524925
0,25.99233446217617,11,1,0,0,0,2739.3332084777257,2739.3332084777257,7961.31250102494
0,40.17511324932057,11,1,0,0,1,5546.683831136468,5546.683831136468,10956.09906259186
0,21.882554861603555,7,1,0,1,1,1.2493647345243835,1.2493647345243835,3949.5983954560784
0,30.496085675585576,12,1,0,0,1,629.8045424802449,629.8045424802449,3033.7227940946877
0,34.49168829864259,7,1,0,0,1,3787.389918640118,3787.389918640118,-3210.2497025041857
0,9.868608865200747,12,1,1,0,1,1001.2673550811528,1001.2673550811528,1739.906612132761
0,19.892700650643686,10,1,0,0,1,8362.681331199765,8362.681331199765,8976.240901637026
0,33.488693025270905,5,1,1,1,1,4223.31885505732,4223.31885505732,1056.366359312734
0,19.405572487179953,8,1,0,0,1,3615.947379852768,3615.947379852768,3900.2707791696353
0,28.317003194138266,10,1,0,0,1,49.739371060920625,49.739371060920625,3882.5227641117917
0,18.93214720700152,10,0,0,0,1,3529.101574460468,3529.101574460468,8902.218884494701
0,21.435584771904583,13,1,0,0,1,2231.755129675762,2231.755129675762,6245.523196169768
0,20.46108955514315,13,0,0,1,0,569.6051628698232,569.6051628698232,3845.318605710491
0,30.093361229566657,9,1,0,0,0,2651.9590332880252,2651.9590332880252,5587.996444207696
0,26.612640913596742,11,1,0,0,1,334.3493111991884,334.3493111991884,10169.831966888898
0,25.790875560088157,14,1,0,0,1,1998.784377476559,1998.784377476559,6323.970541067856
0,45.05996190287067,6,1,0,0,1,637.4231812247775,637.4231812247775,4295.450165220876
0,38.917579256960536,8,0,0,0,1,32.0289705139027,32.0289705139027,7895.64425526756
0,9.150051035569756,5,1,1,0,0,1388.420709044694,1388.420709044694,-2964.3821913079664
0,21.452722614251613,8,1,0,1,1,1379.3755158455501,1379.3755158455501,2691.756107733898
0,44.41170939685593,10,1,0,0,1,2178.732416501884,2178.732416501884,7153.0256597151765
0,20.403279754495664,3,1,0,0,1,9791.872949158664,9791.872949158664,2780.243977515617
0,41.70196788700116,11,1,0,1,0,248.16279157806633,248.16279157806633,6971.557551474987
0,21.589385481053917,8,1,0,0,0,760.6209421554448,760.6209421554448,4459.584512872429
0,23.128019435627497,9,1,0,0,1,1796.6350428981166,1796.6350428981166,4624.001162641946
0,31.908570873086497,6,0,0,0,0,1289.12019248452,1289.12019248452,7922.313464037592
0,24.278342599937314,9,1,0,0,1,2493.1052728753084,2493.1052728753084,4943.485129516902
0,28.95699711659429,15,1,0,1,0,4887.953368446216,4887.953368446216,10229.760610169462
0,37.59958959446111,8,1,0,0,1,1625.1205247638284,1625.1205247638284,2182.87145794242
0,31.070407471806153,3,1,0,0,1,1109.6414751819545,1109.6414751819545,5272.950147964435
0,26.132257057197595,13,1,0,0,1,776.0533732391569,776.0533732391569,4607.413425837242
0,38.38821473374074,11,1,0,0,0,4652.76899101289,4652.76899101289,8615.123888500104
0,32.01349980700079,10,0,0,1,0,291.2869347801752,291.2869347801752,9704.695164846073
0,19.131654695221215,11,1,0,0,1,1995.000797479426,1995.000797479426,503.7925112250591
0,40.84060186755215,10,1,0,0,1,1402.0717557240732,1402.0717557240732,8421.859417021753
0,30.138924736401425,14,1,0,0,0,3004.453194095954,3004.453194095954,6230.447180022903
0,23.290585849041108,12,1,0,1,0,2347.73769753219,2347.73769753219,4165.929796474036
0,8.833459323312422,8,1,0,0,1,1277.086660011049,1277.086660011049,-750.4252088913968
0,13.979388959482666,14,1,0,0,1,335.0640588658869,335.0640588658869,-391.3464190129007
0,38.601079283199496,15,1,0,0,1,439.7104508118197,439.7104508118197,6048.796404571032
0,38.9173220157636,12,1,0,0,1,3430.423056309409,3430.423056309409,5890.738724171389
0,25.68227254986592,11,0,0,0,0,2037.9549753028866,2037.9549753028866,9151.40617232964
0,10.83804659219611,7,1,0,0,1,4662.113699672355,4662.113699672355,3651.8710583399743
0,16.30419797079515,12,1,0,0,1,7779.655762930024,7779.655762930024,3767.489564458409
0,12.009853183603378,11,0,0,0,1,3368.44605475176,3368.44605475176,7929.865087425918
0,11.719109920689915,9,1,0,0,1,7294.8675204251695,7294.8675204251695,6485.604663594905
0,41.21441895149525,12,0,0,0,0,83.94367921055165,83.94367921055165,11023.804707127574
0,41.47934326731579,10,1,0,0,0,2312.8591069779363,2312.8591069779363,7322.522847069058
0,16.033222771475444,11,1,0,0,1,931.8987602733499,931.8987602733499,297.13769364614245
0,24.930120192819206,13,1,0,0,1,657.1774324776242,657.1774324776242,3518.358549055277
0,14.721630720545578,6,1,1,0,0,986.8314109862919,986.8314109862919,2714.9500263676077
0,24.878095627999308,6,1,0,1,1,5135.517966088269,5135.517966088269,3405.6182194491084
0,38.11443106695277,7,1,0,0,1,2981.9681025364844,2981.9681025364844,5529.35986686284
0,33.62975240642412,15,1,0,0,1,4503.424256843768,4503.424256843768,14436.416435530446
0,31.4693021239783,11,1,0,0,0,2078.4192892845385,2078.4192892845385,-508.8420314334535
0,23.446562101897083,12,0,0,1,1,932.7345974120533,932.7345974120533,4613.748412176141
0,35.09573692797092,13,1,0,0,1,1894.3521829524434,1894.3521829524434,10450.352120268555
0,30.17334997266665,6,1,1,0,1,725.4704170259613,725.4704170259613,2410.1866111627673
0,28.231324650525757,3,1,0,0,1,14282.355016082312,14282.355016082312,9731.135240590049
0,24.076725294401715,9,1,0,0,1,4449.490656855231,4449.490656855231,6901.814548318958
0,27.54698351611733,12,0,0,1,0,193.27547556821938,193.27547556821938,11688.634247003254
0,27.30601262295461,9,1,0,0,0,18552.257528993083,18552.257528993083,3899.142515851565
0,20.668546839405913,5,1,0,0,1,486.911747371032,486.911747371032,1882.0870742927248
0,18.800667730181868,7,1,0,0,0,3220.149429199835,3220.149429199835,6569.653864336133
0,17.024744317356877,6,0,0,0,1,1430.2930649180637,1430.2930649180637,5298.628720354519
0,17.537095105651254,8,1,0,0,1,2353.41463050596,2353.41463050596,3981.4493220646254
0,23.49517699563959,6,1,0,0,1,3758.2667529863934,3758.2667529863934,7739.546274632533
0,22.178520808035348,10,1,0,0,1,1080.0275317318817,1080.0275317318817,2394.4799609300953
0,20.034130027179547,8,1,0,1,0,323.86362417536395,323.86362417536395,2189.4673760691026
0,19.441748202118674,11,1,0,0,1,3210.0179911336477,3210.0179911336477,750.371628335849
0,27.335040208930533,7,1,0,0,0,77.67103869050125,77.67103869050125,2476.956520707394
0,36.02085957739445,10,1,0,0,0,764.3930747950153,764.3930747950153,4473.67334007492
0,24.912674551412408,9,1,0,0,1,26.175158738615195,26.175158738615195,3292.0753969293924
0,24.38935359967385,11,1,0,0,0,3987.293310415121,3987.293310415121,7780.6443445652585
0,17.520906458293044,11,1,1,1,1,6426.078083679404,6426.078083679404,-2837.5752620795593
0,23.215441505674338,11,1,0,1,0,1177.8085181036063,1177.8085181036063,4240.825140909108
0,34.52269072487495,12,1,0,1,1,1134.0177361925594,1134.0177361925594,6588.559064604481
0,33.29968882807178,11,1,0,0,0,307.53316249542553,307.53316249542553,5092.867969533321
0,32.74378995419468,10,1,0,0,1,130.2491052187044,130.2491052187044,7180.465316218937
0,32.48695063375874,7,1,0,0,1,806.1601619337954,806.1601619337954,5889.154603260522
0,28.49386044451868,12,1,0,0,0,5886.67417270429,5886.67417270429,6233.970536300625
0,28.209657307863964,7,1,0,0,1,2763.3919226690678,2763.3919226690678,-694.1141349647769
0,26.95800261347819,9,1,0,0,1,34.29069393136438,34.29069393136438,4526.385255919955
0,21.664917759579886,7,1,0,0,0,2820.714348662646,2820.714348662646,6154.578533395272
0,25.669595188924074,7,1,0,0,1,155.60013573795283,155.60013573795283,7234.719802706433
0,26.724797469646933,9,1,0,0,1,1626.3510109369702,1626.3510109369702,8652.839294061596
0,30.065348826528417,9,1,0,0,1,8176.703238077651,8176.703238077651,5536.462607287101
0,25.802051896361277,7,0,0,0,0,2962.501558823867,2962.501558823867,3372.621971841686
0,41.84129104777934,10,1,0,0,0,2839.576433832126,2839.576433832126,4537.617383796747
0,15.321502423536705,10,1,0,0,1,3368.142111467539,3368.142111467539,3388.1362440461703
0,31.0358055981656,8,1,0,0,1,448.5845319006416,448.5845319006416,5045.270317033943
0,24.67005034688757,16,1,0,0,1,294.0735159790801,294.0735159790801,4789.79629792989
0,25.017170257012335,10,1,0,0,0,1397.6753880466495,1397.6753880466495,6370.581483189759
0,18.499393741513536,10,1,1,0,0,630.5266116331142,630.5266116331142,1312.6306221922223
0,33.15474613798948,7,1,0,1,1,70.26044882841414,70.26044882841414,4350.928410990705
0,30.222732274569257,10,1,1,0,1,1247.3912172977646,1247.3912172977646,4477.557756705138
0,31.669099174429533,10,0,0,0,0,2062.8272346432773,2062.8272346432773,7553.702655844853
0,26.353963238551717,9,1,0,0,1,155.04704031780767,155.04704031780767,6974.81887167788
0,22.4008414828782,14,1,0,1,1,10718.905318230312,10718.905318230312,10415.233529594565
0,24.467507611644344,4,1,0,1,0,4346.495256266459,4346.495256266459,7897.146089401388
0,28.46772520044512,8,1,0,0,1,4014.7858454785237,4014.7858454785237,1317.6520634520234
0,8.955390616642074,12,1,0,1,1,6364.236938090459,6364.236938090459,4513.70731615413
0,31.983462940603662,7,1,0,0,0,2676.974662899549,2676.974662899549,5660.675123451262
0,44.40954251746453,5,1,0,0,1,1729.7534487577384,1729.7534487577384,5971.799955151297
0,28.84268037562781,8,1,0,0,1,1987.7899367383259,1987.7899367383259,3236.559161200952
0,22.75258700633781,13,1,1,0,1,658.422969131411,658.422969131411,4160.146334881874
0,23.710117962565842,7,1,0,0,0,1434.9316850892203,1434.9316850892203,5525.863966945628
0,30.66033880747335,8,1,0,0,1,4793.674689924365,4793.674689924365,1666.8576464781977
0,22.933690693479054,11,0,0,1,1,2092.6402586968516,2092.6402586968516,443.88056522926126
0,31.949402170713416,8,1,0,1,1,608.0037180048674,608.0037180048674,5668.505359227017
0,23.606874262958048,8,1,0,0,1,5948.792273584256,5948.792273584256,6738.8581900632535
0,38.7134677329947,8,0,0,0,0,3149.961834264921,3149.961834264921,12258.077805369923
0,38.4927690881775,8,1,0,0,1,2737.8260571407022,2737.8260571407022,8962.185580047972
0,22.358642656472473,6,1,0,0,1,10449.935592351392,10449.935592351392,4077.2897418788334
0,24.351809306089603,9,1,0,1,1,7779.750330717858,7779.750330717858,4391.414864146481
0,24.82104910497328,13,1,0,0,1,475.2954817112811,475.2954817112811,5087.932094040736
0,24.928269393890083,14,1,0,0,1,4068.619770978832,4068.619770978832,1382.4179824576686
0,17.42056763951459,13,1,0,0,0,7017.713732466671,7017.713732466671,3034.5902298479987
0,16.30191452580518,10,1,0,0,1,5935.52338702117,5935.52338702117,296.49575425189323
0,34.99806057238365,14,1,0,0,1,6593.88359748723,6593.88359748723,17255.140581355692
0,33.718296113633336,16,1,0,0,1,4923.656195860913,4923.656195860913,6319.412501764913
0,33.58016571341817,10,1,1,1,0,13481.727171399949,13481.727171399949,14437.37159346552
0,24.444973064477367,7,1,0,0,0,955.3469416197509,955.3469416197509,-1213.9910575503736
0,40.13609415991756,13,1,0,0,1,520.0018695899859,520.0018695899859,8697.708624171806
0,24.82024818660346,6,1,0,0,1,236.5297814437491,236.5297814437491,-1204.724795061206
0,31.903009391197926,7,1,0,0,1,5205.736599367053,5205.736599367053,6619.336024855785
0,13.891023883720127,3,1,0,0,0,1807.8910211949872,1807.8910211949872,1892.6688398545716
0,23.162117348017198,12,1,0,0,1,895.5272317378092,895.5272317378092,4752.4152382349275
0,23.753431555409467,3,1,0,0,1,3392.446437023113,3392.446437023113,3797.8475817636677
0,24.47609969582708,12,1,0,0,1,2.5425079460819053,2.5425079460819053,5872.145763038774
0,14.396008256034513,15,1,0,1,1,657.0766678923742,657.0766678923742,1259.0638009766553
0,30.631047422594058,15,1,0,0,0,1426.3243447054344,1426.3243447054344,4867.396728775381
0,33.228882490427026,6,1,0,1,1,715.7143388550713,715.7143388550713,2830.1045444103215
0,19.049124887016674,4,1,0,0,1,1258.3434087314647,1258.3434087314647,-556.2530585116538
0,15.821267869429366,8,1,0,1,0,542.4014557712961,542.4014557712961,3009.9554978500137
0,18.848467000848622,12,1,0,0,1,11.957935559334727,11.957935559334727,6753.438824700799
0,28.96398935312145,13,1,0,1,1,2057.5039554191408,2057.5039554191408,753.9700123906387
0,20.227173160733166,11,1,0,0,1,219.34835513982443,219.34835513982443,4628.795940361185
0,23.92747800290899,11,1,0,0,0,3822.4349508713976,3822.4349508713976,2592.7519845447237
0,16.41231404237844,17,1,0,0,0,190.12365456647788,190.12365456647788,409.94605148936444
0,40.83429124401171,8,1,0,0,1,4364.078896208974,4364.078896208974,2104.7127479254905
0,25.585589025302266,7,0,0,1,0,190.64659393815708,190.64659393815708,5082.057384991731
0,34.197722633813044,6,1,0,0,1,10861.426408280005,10861.426408280005,9440.937110984125
0,28.945358673910693,11,1,0,1,1,1346.188544889189,1346.188544889189,6890.306961561733
0,24.66495956027945,9,1,0,0,1,1070.1283530327826,1070.1283530327826,4757.219195803987
0,24.250701400885777,12,1,0,1,1,1093.3754807559353,1093.3754807559353,7571.476945907758
0,19.19805058689772,8,1,0,0,1,829.9689982005416,829.9689982005416,6927.413350315615
0,21.396294792930195,11,1,0,0,0,585.2193997451191,585.2193997451191,7099.87041311322
0,16.937581347211964,8,1,0,0,1,5306.180960515094,5306.180960515094,1300.6885312752293
0,16.06507222453644,9,1,0,0,0,1855.78082263718,1855.78082263718,6074.917779090214
0,41.691003340410816,9,1,0,1,1,315.5633469864254,315.5633469864254,6343.3400562611
0,27.231298920655544,4,1,0,0,0,5125.542586283562,5125.542586283562,1542.2601720276275
0,36.72573793363248,9,1,0,0,1,5916.164821416355,5916.164821416355,3092.6569975695083
0,18.647501943711823,11,1,0,0,0,7711.644967069149,7711.644967069149,2280.4858706134205
0,14.987171260282047,7,1,0,1,1,143.44103481853662,143.44103481853662,3613.3188211606866
0,17.17777431232919,15,1,0,1,0,1928.4315171717083,1928.4315171717083,4719.504646304592
0,21.62342491928243,10,1,0,0,0,2782.8839622814444,2782.8839622814444,10670.417764887019
0,25.29199945460928,8,1,0,0,0,5547.625789231786,5547.625789231786,4945.478894276881
0,23.792507065248056,8,0,0,0,0,2904.256996138855,2904.256996138855,2152.4598225860427
0,18.814472252106974,14,1,0,0,0,1836.2065133828291,1836.2065133828291,5770.833441179174
0,25.701720074542113,7,1,1,0,1,4325.893693037517,4325.893693037517,987.2262430439014
0,26.403088996319575,10,0,0,0,1,1866.9620473427804,1866.9620473427804,6874.3158019501125
0,30.618211420412628,12,1,0,0,1,1008.9190805506603,1008.9190805506603,4021.568655381409
0,36.76345842410031,11,1,0,0,1,2629.1432991651145,2629.1432991651145,4744.570326110101
0,22.088849683928615,8,1,0,0,1,2147.665199344551,2147.665199344551,4387.992374083879
0,34.72384474907706,12,1,0,0,0,2007.4268911718784,2007.4268911718784,5480.497332646885
0,25.527500747423897,10,0,0,1,0,638.3324160010147,638.3324160010147,4893.640907268726
0,12.781448100657748,4,1,0,0,0,5601.784917251299,5601.784917251299,2147.121647862251
0,39.2661664831667,13,1,0,1,1,176.24906516825044,176.24906516825044,4128.373467404413
0,43.180291535197526,8,1,0,0,1,165.0091985860449,165.0091985860449,7354.26389412521
0,29.95277182441241,9,1,0,0,0,452.13890254790164,452.13890254790164,1567.9327654060135
0,25.718279715353052,10,1,0,0,0,356.66906196752444,356.66906196752444,2720.8870813043122
0,22.828759518684027,8,0,0,0,1,6427.350042434981,6427.350042434981,2653.7401650011866
0,21.288416244124733,12,0,0,0,1,4686.541681230189,4686.541681230189,6173.040660981314
0,34.68561002518013,6,1,0,1,0,1005.2330501893705,1005.2330501893705,10245.545375107391
0,24.861814095614616,8,1,0,0,0,926.0587412291206,926.0587412291206,9502.229199897243
0,38.39151837795815,13,1,0,0,0,1560.3575075979734,1560.3575075979734,6530.01638234517
0,25.278899322633325,10,1,0,0,1,2209.947053163572,2209.947053163572,6935.619875835164
0,21.70122645261274,6,1,0,0,1,1204.7444601808957,1204.7444601808957,6917.862808087193
0,20.189596283906138,10,1,0,1,0,7081.026124850276,7081.026124850276,6664.557627198321
0,19.050271317644015,11,1,0,0,1,148.50286127049557,148.50286127049557,1037.3036706631592
0,29.113166611248367,5,1,0,1,1,9754.242826875476,9754.242826875476,1043.3377079564661
0,14.644053161135908,14,1,0,0,1,2528.117582065848,2528.117582065848,8627.610067962676
0,18.453300133309973,15,0,0,0,1,8704.556364994032,8704.556364994032,7143.039028302155
0,35.59586100672856,10,1,0,1,0,3569.1117221871737,3569.1117221871737,11064.625109169836
0,17.363605513404178,9,1,0,0,0,493.34158721450854,493.34158721450854,1501.8438448716702
0,31.901639375920134,10,1,0,0,1,3547.1605633854037,3547.1605633854037,655.8335903449706
0,8.495905507993477,12,0,0,0,1,10393.46192716049,10393.46192716049,11436.602111443179
0,36.60069633740601,11,1,0,0,1,2079.3335344741013,2079.3335344741013,5536.118214878474
0,14.838145287779628,10,1,0,0,1,6305.301688170055,6305.301688170055,4885.054631355023
0,17.98885005220193,14,1,0,0,1,13794.743757858503,13794.743757858503,6749.674340927569
0,30.4427406238906,13,1,0,0,1,1239.7935833498957,1239.7935833498957,9730.302447968385
0,27.16326507366439,7,1,0,0,1,1595.6836320766315,1595.6836320766315,7520.490403887934
0,32.159899488758455,12,1,0,1,1,964.3909590410298,964.3909590410298,6844.312937879743
0,14.773898965939399,13,1,0,1,1,7776.17038569332,7776.17038569332,10068.675122850973
0,22.70555672533169,10,1,0,0,1,2954.211914819792,2954.211914819792,7906.134608524275
0,20.063374326316502,11,1,0,0,1,4246.910777071197,4246.910777071197,4125.8775931527625
0,16.118489614780614,9,1,0,0,0,666.5761386828034,666.5761386828034,9442.722846727913
0,29.767179668162928,6,1,0,0,1,1682.8942190617563,1682.8942190617563,6114.800701231854
0,32.544411572854365,15,1,0,0,0,3039.9704036218222,3039.9704036218222,5782.411825696136
0,22.30507035967573,5,1,0,0,0,3994.12201112031,3994.12201112031,7711.774543494552
0,37.18169039436936,15,1,0,0,0,3209.0759286823663,3209.0759286823663,4615.146236973549
0,18.71439823297326,9,1,1,0,1,3709.7503985488133,3709.7503985488133,7530.854678826277
0,36.98773859309633,13,1,1,0,0,2869.4839854956986,2869.4839854956986,2736.02990640632
0,29.497912478066127,10,0,0,0,0,647.6055560770861,647.6055560770861,7464.2959595459715
0,15.211462516199914,12,0,0,0,0,2367.783946638774,2367.783946638774,5129.5291999718675
0,40.85219413666135,11,1,0,0,1,6748.303974425273,6748.303974425273,7929.497449363045
0,21.44417973447178,7,1,0,1,0,387.6958815792892,387.6958815792892,4515.224591171266
0,34.64094191691561,10,1,0,1,1,809.5038634993844,809.5038634993844,5025.973580862912
0,26.16519297543706,9,0,0,1,1,1742.0217285566573,1742.0217285566573,6916.61773544061
0,27.995529795614654,11,1,0,1,1,228.35136394270907,228.35136394270907,13834.33635525434
0,32.20965424393846,10,1,0,0,0,1429.1209767648925,1429.1209767648925,4340.685262461125
0,31.766809475752027,10,0,0,0,0,1618.7498848146984,1618.7498848146984,9231.730520348607
0,22.262827495012317,6,0,0,1,0,5173.7997582010985,5173.7997582010985,7711.986902547331
0,29.253324767508758,6,1,1,0,1,12665.543815176317,12665.543815176317,-308.00380080909144
0,28.652798789588015,10,1,0,1,0,632.1533278862178,632.1533278862178,4078.932296574908
0,26.708489597513964,10,0,0,0,1,701.4897447145524,701.4897447145524,7302.093075551938
0,23.373467729362165,6,0,0,0,0,7279.322251692,7279.322251692,9752.200476812868
0,26.692518665553983,11,1,0,0,0,6625.985390948051,6625.985390948051,3514.9896005291193
0,40.74032596956688,11,0,0,0,1,9852.977640042107,9852.977640042107,12825.638203624034
0,22.63978118308674,10,1,0,0,0,5512.067846940932,5512.067846940932,5962.838162764337
0,34.65269935843367,10,1,0,0,0,2373.7511823991044,2373.7511823991044,10959.371718442319
0,20.042908608668284,6,1,0,0,1,2578.6290952038707,2578.6290952038707,734.6343250556038
0,17.94948270141805,6,1,0,0,0,1672.2869547027958,1672.2869547027958,1508.736916771535
0,51.211194760904,11,1,0,0,1,32.13525213831627,32.13525213831627,2597.654877812349
0,29.320193575913947,7,1,0,0,1,2049.4630069571126,2049.4630069571126,6586.010052421952
0,29.54010769031691,7,1,0,0,0,6339.582719291136,6339.582719291136,10304.965836588508
0,29.76182217467362,10,0,0,0,0,345.40353561562745,345.40353561562745,6231.662756864336
0,36.258397652276706,16,1,1,0,1,702.7096976052175,702.7096976052175,5681.836914716094
0,28.26248011694203,8,1,0,0,0,573.8006784913026,573.8006784913026,2378.0408910576743
0,31.52977498045754,16,0,0,0,1,35.904445442777465,35.904445442777465,7317.2981862080815
0,16.531453773947817,9,1,0,0,1,448.6133959834326,448.6133959834326,3324.248631626023
0,32.87138829795562,11,0,0,0,1,1811.3250260651598,1811.3250260651598,8101.675544423862
0,23.105915535699673,12,1,0,0,1,4903.21167979175,4903.21167979175,6456.070893440076
0,30.37393985753498,13,0,0,0,1,123.1778146406884,123.1778146406884,5746.572039162904
0,11.279040362442434,11,1,0,0,1,1639.2084748568932,1639.2084748568932,442.31824371856965
0,30.041436738920908,9,1,0,0,0,5587.971925312597,5587.971925312597,1723.7853156258207
0,7.06482916180137,12,0,0,0,0,7797.931985728514,7797.931985728514,8011.907576444981
0,22.792676236510584,11,1,0,0,1,240.91811141762005,240.91811141762005,4519.74727512928
0,11.355587272803156,8,0,0,1,0,3269.3345179365515,3269.3345179365515,3780.8429612513787
0,30.06429381000421,14,1,0,0,1,3520.7585319090394,3520.7585319090394,2782.9628141460885
0,25.554159049407,11,1,0,1,0,10352.010747529062,10352.010747529062,6162.063745224399
0,18.833700775677787,7,1,0,0,1,95.51067704884252,95.51067704884252,3418.9476313903397
0,36.47526436027862,7,1,0,0,1,4861.13481676009,4861.13481676009,9364.916439863318
0,17.826668045332948,15,1,0,0,1,2865.037951360304,2865.037951360304,674.6123508086621
0,0.7504493400792889,8,1,0,0,1,220.57167078714212,220.57167078714212,2345.9798100254598
0,29.10908027092122,12,1,0,0,1,1247.6042372479792,1247.6042372479792,4976.862711100165
0,10.867210244688406,11,0,0,0,0,2391.795823978653,2391.795823978653,-801.9177388148601
0,18.07992285591326,12,1,0,0,1,163.64434422930418,163.64434422930418,10747.604421726684
0,20.861227416485775,15,1,1,1,1,3669.1992135528058,3669.1992135528058,3983.027423924167
0,13.608049202431905,12,1,0,0,0,6213.224572051866,6213.224572051866,2469.8340214438094
0,21.050179311534233,12,1,0,0,1,2380.5827607951815,2380.5827607951815,692.4121631054782
0,13.757744901960884,9,1,0,1,1,3426.5053993587944,3426.5053993587944,2436.44767947115
0,26.299065481064375,8,1,0,0,1,2978.8040143380945,2978.8040143380945,4898.615166115115
0,15.17003795398249,17,0,0,0,1,179.50484302770278,179.50484302770278,7672.209515606766
0,25.241171190256118,9,1,0,1,1,1159.3974490267112,1159.3974490267112,4865.7936273426085
0,34.29606163416968,9,1,0,0,1,5529.2255686450335,5529.2255686450335,7465.065479115881
0,31.258982162337308,10,1,0,0,1,4610.655617480102,4610.655617480102,-1253.5621784049044
0,24.346314462867376,10,1,0,0,1,1259.8046388616963,1259.8046388616963,6044.324517294088
0,17.090101452641456,14,1,0,0,0,2206.8784481860703,2206.8784481860703,3311.298842015146
0,26.273416927380648,11,1,0,1,1,7961.045527862176,7961.045527862176,5344.781352671869
0,19.434247004263316,6,1,0,0,1,11702.825192063212,11702.825192063212,8035.3541903156065
0,26.60898766961221,8,1,0,0,1,4896.8968773597435,4896.8968773597435,6780.8441489645575
0,11.277718260376005,10,1,0,0,1,972.0653942168518,972.0653942168518,630.5306196236393
0,31.45808845068514,13,1,0,0,1,315.71569316241226,315.71569316241226,6936.004827634972
0,25.26573250410518,5,1,0,0,0,6799.131444193989,6799.131444193989,8791.194002449298
